RA30;CODIGO_AVALIACAO;CODIGO_SEGMENTO_PISTA;ICP_PD;ACEITABILIDADE;OBSERVACAO;ICP_AV;MES;ANO;AVALIACAO_COMPLEMENTAR;DATA_AVALIACAO;TOTAL_PD_AV;CODIGO_ICP_CT;CODIGO_MR_PREVISTA;CODIGO_FUNCIONARIO_DIGITADOR;CODIGO_FUNCIONARIO_AVALIADOR;QTDE_DEF;DATA_DIG;ID_DIGITADOR;OBS1;ICP_SE;TOTAL_SE;PONTOS_SE;CODIGO_PARAM_CHECAGEM;CODIGO_TP_AVALIACAO;TOTAL_PD;
1;14163;20482;91;S;;90;8;2010;Nao;09/08/10;4;4;1;1;7;4;10/08/10;;;90;;;1;1;9;
1;14161;20483;83;S;;88;8;2010;Nao;09/08/10;8;4;1;1;7;4;10/08/10;;;88;;;1;1;17;
1;22341;20484;97,5;S;;90;12;2010;Nao;07/12/10;1;5;1;1;7;2;08/09/10;;;90;;;2;1;2,5;
1;14165;20485;87;S;;88;8;2010;Nao;09/08/10;6;4;1;1;7;4;10/08/10;;;88;;;1;1;13;
1;14550;20487;91;S;;90;8;2010;Nao;12/08/10;4;4;1;1;7;5;13/08/10;;;90;;;1;1;9;
1;14166;20488;91;S;;90;8;2010;Nao;09/08/10;4;4;1;1;7;4;10/08/10;;;90;;;1;1;9;
1;22239;20489;95;S;;90;12;2010;Nao;01/12/10;2;4;1;1;7;2;01/09/10;;;90;;;1;1;5;
1;14169;20490;95;S;;90;8;2010;Nao;09/08/10;2;4;1;1;7;2;10/08/10;;;90;;;1;1;5;
1;14067;20491;95;S;;90;8;2010;Nao;09/08/10;2;4;1;1;7;2;10/08/10;;;90;;;1;1;5;
1;14068;20492;93;S;;90;8;2010;Nao;09/08/10;3;4;1;1;7;3;10/08/10;;;90;;;1;1;7;
1;14170;20493;93;S;;90;8;2010;Nao;09/08/10;3;4;1;1;7;3;10/08/10;;;90;;;1;1;7;
1;14256;20494;92;S;;90;8;2010;Nao;10/08/10;4;4;2;1;7;4;11/08/10;;;90;;;1;1;8;
1;14156;20495;89;S;;90;8;2010;Nao;09/08/10;5;4;1;1;7;4;10/08/10;;;90;;;1;1;11;
1;14259;20496;93;S;;90;8;2010;Nao;10/08/10;3;4;1;1;7;3;11/08/10;;;90;;;1;1;7;
1;14258;20497;95;S;;90;8;2010;Nao;10/08/10;2;4;1;1;7;2;11/08/10;;;90;;;1;1;5;
1;14242;20500;95;S;;85;8;2010;Nao;10/08/10;2;4;1;1;7;2;11/08/10;;;90;;;1;1;5;
1;14307;20502;95;S;;85;8;2010;Nao;11/08/10;2;4;1;1;7;2;12/08/10;;;90;;;1;1;5;
1;12054;20503;92,5;S;;80;7;2010;Nao;14/07/10;3;4;1;1;7;3;15/07/10;;;85;;;2;1;7,5;
1;12064;20504;82,5;S;;75;7;2010;Nao;14/07/10;8;4;1;1;7;7;15/07/10;;;75;;;2;1;17,5;
1;11173;20505;77;S;;65;6;2010;Nao;24/06/10;17;4;2;1;4;6;29/06/10;;;75;;;1;1;23;
1;21540;20507;90,5;S;;90;11;2010;Nao;12/11/10;4;4;1;1;4;3;17/11/10;;;90;;;1;1;9,5;
1;21067;20508;86,5;S;;85;11;2010;Nao;09/11/10;6;4;1;1;4;4;10/11/10;;;90;;;1;1;13,5;
1;12650;20513;88;S;;85;7;2010;Nao;22/07/10;5;4;1;1;4;3;23/07/10;;;90;;;1;1;12;
1;12652;20514;86;S;;85;7;2010;Nao;22/07/10;6;4;1;1;4;3;23/07/10;;;90;;;1;1;14;
1;11524;20517;90,5;S;;85;7;2010;Nao;07/07/10;4;4;1;1;4;3;08/07/10;;;90;;;1;1;9,5;
1;11523;20518;91;S;;85;7;2010;Nao;07/07/10;4;4;1;1;4;3;08/07/10;;;90;;;1;1;9;
1;11542;20519;91;S;;85;7;2010;Nao;07/07/10;4;4;1;1;4;3;08/07/10;;;90;;;1;1;9;
1;11541;20520;88;S;;85;7;2010;Nao;07/07/10;5;4;1;1;4;3;08/07/10;;;90;;;1;1;12;
1;11174;20525;80,5;S;;80;6;2010;Nao;24/06/10;13;4;2;1;4;7;29/06/10;;;80;;;1;1;19,5;
1;11161;20526;90;S;;90;6;2010;Nao;24/06/10;4;4;1;1;4;2;29/06/10;;;90;;;1;1;10;
1;11501;20527;89;S;;90;7;2010;Nao;07/07/10;5;4;1;1;4;4;08/07/10;;;90;;;1;1;11;
1;11163;20528;95;S;;90;6;2010;Nao;24/06/10;4;4;1;1;4;2;29/06/10;;;90;;;1;1;5;
1;11164;20529;80;S;;80;6;2010;Nao;24/06/10;20;4;1;1;4;0;29/06/10;;;80;;;1;1;20;
1;11499;20530;82;S;;85;7;2010;Nao;07/07/10;8;4;1;1;4;4;08/07/10;;;85;;;1;1;18;
1;11496;20531;78;S;Repor 10 meio-fios.;80;7;2010;Nao;07/07/10;12;4;2;1;4;5;08/07/10;;;80;;;1;1;22;
1;11495;20532;93;S;Repor 02 meio-fio.;90;7;2010;Nao;07/07/10;3;4;1;1;4;3;08/07/10;;;90;;;1;1;7;
1;11146;20533;90;S;;90;6;2010;Nao;24/06/10;4;4;1;1;4;2;29/06/10;;;90;;;1;1;10;
1;11142;20534;89;S;;90;6;2010;Nao;24/06/10;5;4;1;1;4;2;29/06/10;;;90;;;1;1;11;
1;11145;20535;90;S;;90;6;2010;Nao;24/06/10;4;4;1;1;4;2;29/06/10;;;90;;;1;1;10;
1;11144;20536;88,5;S;;90;6;2010;Nao;24/06/10;5;4;1;1;4;3;29/06/10;;;90;;;1;1;11,5;
1;11147;20537;82;S;;85;6;2010;Nao;24/06/10;8;4;1;1;4;4;29/06/10;;;85;;;1;1;18;
1;11148;20538;88,5;S;;90;6;2010;Nao;24/06/10;5;4;1;1;4;4;29/06/10;;;90;;;1;1;11,5;
1;11133;20539;86;S;;85;6;2010;Nao;24/06/10;6;4;1;1;4;3;29/06/10;;;85;;;1;1;14;
1;11134;20540;82,5;S;;85;6;2010;Nao;24/06/10;10;4;2;1;4;5;29/06/10;;;85;;;1;1;17,5;
1;11498;20541;75,5;S;;85;7;2010;Nao;07/07/10;11;4;2;1;4;5;08/07/10;;;85;;;2;1;24,5;
1;11152;20542;82;S;;85;6;2010;Nao;24/06/10;8;4;1;1;4;5;29/06/10;;;85;;;1;1;18;
1;11151;20543;70;S;;70;6;2010;Nao;24/06/10;30;4;5;1;4;0;29/06/10;;;70;;;1;1;30;
1;11500;20544;84;S;;85;7;2010;Nao;07/07/10;7;4;1;1;4;4;08/07/10;;;85;;;1;1;16;
1;11143;20545;82;S;;85;6;2010;Nao;24/06/10;8;4;1;1;4;4;29/06/10;;;85;;;1;1;18;
1;11555;20546;91;S;;90;7;2010;Nao;07/07/10;4;4;1;1;4;4;08/07/10;;;90;;;1;1;9;
1;11175;20554;86,5;S;;85;6;2010;Nao;24/06/10;9;4;2;1;4;4;29/06/10;;;85;;;1;1;13,5;
1;11176;20555;95;S;;90;6;2010;Nao;24/06/10;2;4;1;1;4;2;29/06/10;;;90;;;1;1;5;
1;20343;20556;73;S;;80;10;2010;Nao;27/10/10;12;4;3;1;4;7;28/10/10;;;80;;;2;1;27;
1;21780;20557;89;S;;90;11;2010;Nao;18/11/10;5;4;2;1;7;4;22/11/10;;;90;;;1;1;11;
1;21816;20558;84,5;S;;85;11;2010;Nao;18/11/10;7;4;1;1;4;5;22/11/10;;;85;;;1;1;15,5;
1;21834;20559;82,5;S;;85;11;2010;Nao;18/11/10;8;4;1;1;7;5;22/11/10;;;85;;;1;1;17,5;
1;20335;20560;87;S;;80;10;2010;Nao;27/10/10;6;4;1;1;4;4;28/10/10;;;85;;;1;1;13;
1;20333;20561;84,5;S;;80;10;2010;Nao;27/10/10;7;4;1;1;4;4;28/10/10;;;85;;;1;1;15,5;
1;17274;20562;95;S;;85;9;2010;Nao;22/09/10;2;4;1;1;7;2;23/09/10;;;90;;;1;1;5;
1;22303;20563;91;S;;90;12;2010;Nao;03/12/10;4;4;1;1;7;3;05/09/10;;;90;;;1;1;9;
1;20518;20571;93;S;;85;10;2010;Nao;28/10/10;3;4;1;1;4;3;29/10/10;;;90;;;1;1;7;
1;17265;20575;86,5;S;;80;9;2010;Nao;22/09/10;6;4;1;1;7;5;23/09/10;;;80;;;2;1;13,5;
1;17247;20577;86;S;;80;9;2010;Nao;22/09/10;6;4;1;1;7;4;23/09/10;;;80;;;2;1;14;
1;17272;20579;95;S;;90;9;2010;Nao;22/09/10;2;4;1;1;7;2;23/09/10;;;90;;;1;1;5;
1;17271;20580;95;S;;85;9;2010;Nao;22/09/10;2;4;1;1;7;2;23/09/10;;;90;;;1;1;5;
1;17253;20581;86,5;S;;80;9;2010;Nao;22/09/10;6;4;1;1;7;5;23/09/10;;;80;;;2;1;13,5;
1;17254;20583;91;S;;90;9;2010;Nao;22/09/10;4;4;1;1;7;4;23/09/10;;;90;;;1;1;9;
1;17440;20584;73,5;S;Correcao + preventiva;80;9;2010;Nao;24/09/10;12;4;2;1;4;8;27/09/10;;;80;;;2;1;26,5;
1;16113;22049;87;S;;90;9;2010;Nao;06/09/10;6;4;1;1;4;4;09/09/10;;;90;;;1;1;13;
1;42395;22050;77,5;S;;60;7;2011;Nao;05/07/11;12;4;3;24;7;9;06/07/11;;;70;;;2;1;22,5;
1;16782;22052;92,5;S;;90;9;2010;Nao;16/09/10;3;4;1;1;4;2;20/09/10;;;90;;;1;1;7,5;
1;16150;22053;87,5;S;;85;9;2010;Nao;06/09/10;7;4;1;1;4;4;09/09/10;;;85;;;1;1;12,5;
1;16152;22054;88,5;S;;85;9;2010;Nao;06/09/10;7;4;3;1;4;4;09/09/10;;;85;;;1;1;11,5;
1;16154;22055;88,5;S;;90;9;2010;Nao;06/09/10;5;4;1;1;4;3;09/09/10;;;90;;;1;1;11,5;
1;16153;22058;91;S;;90;9;2010;Nao;06/09/10;4;4;1;1;4;3;09/09/10;;;90;;;1;1;9;
1;16155;22059;88,5;S;;90;9;2010;Nao;06/09/10;5;4;1;1;4;3;09/09/10;;;90;;;1;1;11,5;
1;16146;22063;82;S;;85;9;2010;Nao;06/09/10;8;4;3;1;4;4;09/09/10;;;85;;;1;1;18;
1;16026;22065;91;S;;85;9;2010;Nao;02/09/10;4;4;1;1;4;3;09/09/10;;;90;;;1;1;9;
1;16022;22066;88,5;S;;85;9;2010;Nao;02/09/10;5;4;1;1;4;3;09/09/10;;;90;;;1;1;11,5;
1;16031;22067;95;S;;85;9;2010;Nao;02/09/10;2;4;1;1;4;2;09/09/10;;;90;;;1;1;5;
1;16097;22068;83;S;;85;9;2010;Nao;02/09/10;8;4;1;1;7;6;09/09/10;;;85;;;1;1;17;
1;16055;22069;81;S;;80;9;2010;Nao;02/09/10;9;4;3;1;7;7;09/09/10;;;80;;;1;1;19;
1;16083;22070;95;S;;90;9;2010;Nao;02/09/10;2;4;1;1;7;2;09/09/10;;;90;;;1;1;5;
1;16084;22071;91;S;;90;9;2010;Nao;02/09/10;4;4;1;1;7;4;09/09/10;;;90;;;1;1;9;
1;16085;22072;93;S;;90;9;2010;Nao;02/09/10;3;4;1;1;7;3;09/09/10;;;90;;;1;1;7;
1;20907;22073;84;S;;75;11;2010;Nao;04/11/10;11;4;2;1;7;8;05/11/10;;;80;;;1;1;16;
1;17705;22074;84,5;S;;80;9;2010;Nao;28/09/10;7;4;1;1;4;4;29/09/10;;;85;;;1;1;15,5;
1;16209;22075;90;S;;90;9;2010;Nao;06/09/10;5;4;2;1;7;5;13/09/10;;;90;;;1;1;10;
1;16381;22076;91;S;;90;9;2010;Nao;10/09/10;4;5;1;1;7;4;13/09/10;;;90;;;1;1;9;
1;15971;22077;82;S;;85;9;2010;Nao;01/09/10;8;4;3;1;4;5;08/09/10;;;85;;;1;1;18;
1;15957;22078;90,5;S;;90;9;2010;Nao;01/09/10;4;4;1;1;4;3;08/09/10;;;90;;;1;1;9,5;
1;15936;22079;89;S;;90;9;2010;Nao;01/09/10;5;4;1;1;4;4;08/09/10;;;90;;;1;1;11;
1;16044;22080;84,5;S;;85;9;2010;Nao;02/09/10;7;4;1;1;4;4;09/09/10;;;85;;;1;1;15,5;
1;17687;22082;85;S;;85;9;2010;Nao;28/09/10;8;4;1;1;4;4;29/09/10;;;85;;;1;1;15;
1;17690;22084;86;S;;85;9;2010;Nao;28/09/10;6;4;1;1;4;3;29/09/10;;;85;;;1;1;14;
1;17688;22086;86,5;S;;85;9;2010;Nao;28/09/10;6;4;1;1;4;3;29/09/10;;;85;;;1;1;13,5;
1;17686;22087;86;S;;85;9;2010;Nao;28/09/10;6;4;1;1;4;3;29/09/10;;;85;;;1;1;14;
1;17694;22088;71,5;S;Correcao + preventiva;80;9;2010;Nao;28/09/10;14;4;2;1;4;8;29/09/10;;;80;;;2;1;28,5;
1;17695;22089;85;S;Seg. em construcao;85;9;2010;Nao;28/09/10;6;4;2;1;4;3;29/09/10;;;85;;;1;1;15;
1;17696;22090;85;S;Seg. em construcao.;85;9;2010;Nao;28/09/10;6;4;2;1;4;3;29/09/10;;;85;;;1;1;15;
1;16109;22091;74,5;S;Correcao + preventiva;80;9;2010;Nao;03/09/10;14;4;2;1;4;10;09/09/10;;;80;;;2;1;25,5;
1;16039;22092;95;S;;85;9;2010;Nao;02/09/10;5;4;1;1;4;3;09/09/10;;;90;;;1;1;5;
1;16041;22093;92,5;S;;85;9;2010;Nao;02/09/10;3;4;1;1;4;2;09/09/10;;;90;;;1;1;7,5;
1;16445;22094;95;S;;85;9;2010;Nao;13/09/10;2;4;1;1;7;2;14/09/10;;;90;;;1;1;5;
1;16054;22095;92,5;S;;85;9;2010;Nao;02/09/10;3;4;1;1;4;2;09/09/10;;;90;;;1;1;7,5;
1;16112;22096;93;S;Panela proximo a lombada;85;9;2010;Nao;03/09/10;4;4;2;1;4;3;09/09/10;;;90;;;1;1;7;
1;15993;22097;90,5;S;recomendo a colocacao do meio-fio a titulo de preservacao.;85;9;2010;Nao;02/09/10;4;4;1;1;4;3;09/09/10;;;90;;;1;1;9,5;
1;16446;22098;95;S;;90;9;2010;Nao;13/09/10;2;4;1;1;7;2;14/09/10;;;90;;;1;1;5;
1;16138;22099;80,5;S;Recolocar alguns meio-fios;85;9;2010;Nao;06/09/10;9;4;1;1;4;4;09/09/10;;;85;;;1;1;19,5;
1;16137;22100;92,5;S;;85;9;2010;Nao;06/09/10;3;4;1;1;4;2;09/09/10;;;90;;;1;1;7,5;
1;16133;22101;87;S;;90;9;2010;Nao;06/09/10;6;4;1;1;4;3;09/09/10;;;90;;;1;1;13;
1;16132;22102;78;S;Recolocar alguns meio-fios;80;9;2010;Nao;06/09/10;10;4;3;1;4;6;09/09/10;;;80;;;1;1;22;
1;20924;22103;78;S;;85;11;2010;Nao;04/11/10;10;4;3;1;7;6;05/11/10;;;85;;;2;1;22;
1;16430;22104;88,5;S;;85;9;2010;Nao;13/09/10;5;4;1;1;7;5;14/09/10;;;85;;;1;1;11,5;
1;20925;22105;85;S;;85;11;2010;Nao;04/11/10;7;4;1;1;7;4;05/11/10;;;85;;;1;1;15;
1;16432;22106;93;S;;90;9;2010;Nao;13/09/10;3;4;1;1;7;3;14/09/10;;;90;;;1;1;7;
1;16433;22107;90,5;S;;90;9;2010;Nao;13/09/10;4;4;1;1;7;4;14/09/10;;;90;;;1;1;9,5;
1;16434;22108;88,5;S;;85;9;2010;Nao;13/09/10;5;4;3;1;7;4;14/09/10;;;85;;;1;1;11,5;
1;20923;22109;79;S;;85;11;2010;Nao;04/11/10;10;4;3;1;7;7;05/11/10;;;85;;;2;1;21;
1;17699;22110;88,5;S;;90;9;2010;Nao;28/09/10;5;4;1;1;4;3;29/09/10;;;90;;;1;1;11,5;
1;16441;22111;89;S;;90;9;2010;Nao;13/09/10;5;4;1;1;7;5;14/09/10;;;90;;;1;1;11;
1;16440;22112;93;S;;90;9;2010;Nao;13/09/10;3;4;1;1;7;3;14/09/10;;;90;;;1;1;7;
1;16461;22113;76,5;S;;70;9;2010;Nao;13/09/10;11;4;3;1;7;7;14/09/10;;;70;;;2;1;23,5;
1;17682;22115;86,5;S;Refazer +-15m de recorte de remendo;85;9;2010;Nao;28/09/10;6;4;2;1;4;3;29/09/10;;;85;;;1;1;13,5;
1;17681;22116;92,5;S;;90;9;2010;Nao;28/09/10;3;4;1;1;4;2;29/09/10;;;90;;;1;1;7,5;
1;16473;22117;95;S;;90;9;2010;Nao;13/09/10;2;4;1;1;7;2;14/09/10;;;90;;;1;1;5;
1;16477;22119;93;S;;90;9;2010;Nao;13/09/10;4;4;1;1;7;4;14/09/10;;;90;;;1;1;7;
1;16480;22120;93;S;;90;9;2010;Nao;13/09/10;3;4;1;1;7;3;14/09/10;;;90;;;1;1;7;
1;16478;22121;91;S;;90;9;2010;Nao;13/09/10;4;4;1;1;7;4;14/09/10;;;90;;;1;1;9;
1;16494;22122;88,5;S;;80;9;2010;Nao;13/09/10;5;4;1;1;7;5;14/09/10;;;80;;;2;1;11,5;
1;16495;22123;93;S;;90;9;2010;Nao;13/09/10;3;4;1;1;7;3;14/09/10;;;90;;;1;1;7;
1;16485;22126;85;S;;85;9;2010;Nao;13/09/10;7;4;1;1;7;6;14/09/10;;;85;;;1;1;15;
1;16487;22127;70;S;;70;9;2010;Nao;13/09/10;30;4;1;1;7;0;14/09/10;;;70;;;1;1;30;
1;20926;22128;90;S;;90;11;2010;Nao;04/11/10;10;4;1;1;7;0;05/11/10;;;90;;;1;1;10;
1;16486;22129;81;S;;80;9;2010;Nao;13/09/10;9;4;1;1;7;6;14/09/10;;;80;;;1;1;19;
1;20927;22130;90;S;;90;11;2010;Nao;04/11/10;10;4;1;1;7;0;05/11/10;;;90;;;1;1;10;
1;16490;22131;87;S;;85;9;2010;Nao;13/09/10;6;4;1;1;7;5;14/09/10;;;85;;;1;1;13;
1;16498;22133;92,5;S;;80;9;2010;Nao;13/09/10;3;4;1;1;7;3;14/09/10;;;80;;;3;1;7,5;
1;16499;22134;95;S;;90;9;2010;Nao;13/09/10;2;4;1;1;7;2;14/09/10;;;90;;;1;1;5;
1;16479;22137;95;S;;90;9;2010;Nao;13/09/10;2;4;1;1;7;2;14/09/10;;;90;;;1;1;5;
1;16483;22138;84,5;S;;85;9;2010;Nao;13/09/10;7;4;1;1;7;6;14/09/10;;;85;;;1;1;15,5;
1;16484;22140;87;S;;85;9;2010;Nao;13/09/10;6;4;1;1;7;6;14/09/10;;;85;;;1;1;13;
1;17724;22146;90,5;S;;90;9;2010;Nao;28/09/10;4;4;1;1;4;3;29/09/10;;;90;;;1;1;9,5;
1;17725;22147;88,5;S;;90;9;2010;Nao;28/09/10;5;4;1;1;4;3;29/09/10;;;90;;;1;1;11,5;
1;17796;22149;91;S;;85;9;2010;Nao;29/09/10;4;4;1;1;7;4;30/09/10;;;90;;;1;1;9;
1;17802;22150;92,5;S;;85;9;2010;Nao;29/09/10;3;4;1;1;7;3;30/09/10;;;90;;;1;1;7,5;
1;17803;22151;95;S;;85;9;2010;Nao;29/09/10;2;4;1;1;7;2;30/09/10;;;90;;;1;1;5;
1;17801;22152;92,5;S;;85;9;2010;Nao;29/09/10;3;4;1;1;7;3;30/09/10;;;90;;;1;1;7,5;
1;21707;23588;95;S;;90;11;2010;Nao;18/11/10;2;4;1;1;7;2;19/11/10;;;90;;;1;1;5;
1;21713;23590;93;S;;90;11;2010;Nao;18/11/10;3;4;1;1;7;3;19/11/10;;;90;;;1;1;7;
1;21714;23591;93;S;;90;11;2010;Nao;18/11/10;3;4;1;1;7;3;19/11/10;;;90;;;1;1;7;
1;21627;23592;90;S;;90;11;2010;Nao;17/11/10;10;4;1;1;4;0;18/11/10;;;90;;;1;1;10;
1;21632;23593;90;S;;90;11;2010;Nao;17/11/10;10;4;1;1;4;0;18/11/10;;;90;;;1;1;10;
1;21631;23594;90;S;;90;11;2010;Nao;17/11/10;10;4;1;1;4;0;18/11/10;;;90;;;1;1;10;
1;21626;23595;90;S;;90;11;2010;Nao;17/11/10;10;4;1;1;4;0;18/11/10;;;90;;;1;1;10;
1;21630;23596;90;S;;90;11;2010;Nao;17/11/10;10;4;1;1;4;0;18/11/10;;;90;;;1;1;10;
1;21628;23597;90;S;;90;11;2010;Nao;17/11/10;10;4;1;1;4;0;18/11/10;;;90;;;1;1;10;
1;21629;23598;90;S;;90;11;2010;Nao;17/11/10;10;4;1;1;4;0;18/11/10;;;90;;;1;1;10;
1;21682;23599;90;S;;90;11;2010;Nao;17/11/10;10;5;1;1;7;0;18/11/10;;;90;;;1;1;10;
1;21683;23600;90;S;;90;11;2010;Nao;17/11/10;10;5;1;1;7;0;18/11/10;;;90;;;1;1;10;
1;21684;23601;90;S;;90;11;2010;Nao;17/11/10;10;5;1;1;7;0;18/11/10;;;90;;;1;1;10;
1;21685;23602;90;S;;90;11;2010;Nao;17/11/10;10;5;1;1;7;0;18/11/10;;;90;;;1;1;10;
1;21686;23603;90;S;;90;11;2010;Nao;17/11/10;10;5;1;1;7;0;18/11/10;;;90;;;1;1;10;
1;22205;23604;100;S;;90;11;2010;Nao;29/11/10;0;4;1;1;4;0;31/08/10;;;90;;;2;1;0;
1;21688;23605;90;S;;90;11;2010;Nao;17/11/10;10;5;1;1;7;0;18/11/10;;;90;;;1;1;10;
1;21689;23606;90;S;;90;11;2010;Nao;17/11/10;10;5;1;1;7;0;18/11/10;;;90;;;1;1;10;
1;21690;23607;90;S;;90;11;2010;Nao;17/11/10;10;5;1;1;7;0;18/11/10;;;90;;;1;1;10;
1;21691;23608;90;S;;90;11;2010;Nao;17/11/10;10;5;1;1;7;0;18/11/10;;;90;;;1;1;10;
1;21596;23609;90;S;;90;11;2010;Nao;16/11/10;10;5;1;1;7;0;17/11/10;;;90;;;1;1;10;
1;21742;23611;77;S;;80;11;2010;Nao;18/11/10;10;4;3;1;4;5;19/11/10;;;80;;;1;1;23;
1;21743;23613;79,5;S;;80;11;2010;Nao;18/11/10;9;4;3;1;4;6;19/11/10;;;80;;;1;1;20,5;
1;21744;23615;68;S;;80;11;2010;Nao;18/11/10;16;4;2;1;4;7;19/11/10;;;80;;;3;1;32;
1;22204;23617;79,5;S;;85;11;2010;Nao;29/11/10;9;4;3;1;7;6;31/08/10;;;85;;;2;1;20,5;
1;21775;23620;95;S;;90;11;2010;Nao;18/11/10;2;4;1;1;7;2;22/11/10;;;90;;;1;1;5;
1;21776;23621;95;S;;90;11;2010;Nao;18/11/10;2;4;1;1;7;2;22/11/10;;;90;;;1;1;5;
1;21813;23623;82,5;S;;85;11;2010;Nao;18/11/10;8;4;2;1;4;7;22/11/10;;;85;;;1;1;17,5;
1;21762;23624;92,5;S;;90;11;2010;Nao;18/11/10;3;4;1;1;4;2;19/11/10;;;90;;;1;1;7,5;
1;21763;23625;86,5;S;;85;11;2010;Nao;18/11/10;6;4;1;1;4;4;19/11/10;;;85;;;1;1;13,5;
1;21764;23626;90,5;S;;90;11;2010;Nao;18/11/10;4;4;1;1;4;3;19/11/10;;;90;;;1;1;9,5;
1;21765;23627;80,5;S;;85;11;2010;Nao;18/11/10;10;4;2;1;4;7;19/11/10;;;85;;;1;1;19,5;
1;21812;23628;81,5;S;;85;11;2010;Nao;18/11/10;8;4;3;1;4;4;22/11/10;;;85;;;1;1;18,5;
1;21760;23629;80;S;;85;11;2010;Nao;18/11/10;9;4;2;1;4;6;19/11/10;;;85;;;1;1;20;
1;21827;23630;70;S;;80;11;2010;Nao;18/11/10;13;4;5;1;4;4;22/11/10;;;80;;;2;1;30;
1;21819;23631;88,5;S;;85;11;2010;Nao;18/11/10;5;4;3;1;4;4;22/11/10;;;85;;;1;1;11,5;
1;21818;23632;77,5;S;;85;11;2010;Nao;18/11/10;10;4;3;1;4;5;22/11/10;;;85;;;2;1;22,5;
1;21820;23633;68;S;;80;11;2010;Nao;18/11/10;15;4;3;1;4;8;22/11/10;;;80;;;3;1;32;
1;21824;23634;91;S;;90;11;2010;Nao;18/11/10;4;4;1;1;4;3;22/11/10;;;90;;;1;1;9;
1;21821;23635;77,5;S;;85;11;2010;Nao;18/11/10;10;4;3;1;4;6;22/11/10;;;85;;;2;1;22,5;
1;21826;23636;80,5;S;;85;11;2010;Nao;18/11/10;9;4;1;1;4;6;22/11/10;;;85;;;1;1;19,5;
1;21822;23637;77,5;S;;80;11;2010;Nao;18/11/10;11;4;3;1;4;6;22/11/10;;;80;;;1;1;22,5;
1;21825;23638;85;S;;85;11;2010;Nao;18/11/10;15;4;1;1;4;0;22/11/10;;;85;;;1;1;15;
1;21823;23640;86,5;S;;90;11;2010;Nao;18/11/10;6;4;1;1;4;4;22/11/10;;;90;;;1;1;13,5;
1;21814;23641;82,5;S;;85;11;2010;Nao;18/11/10;8;4;1;1;4;5;22/11/10;;;85;;;1;1;17,5;
1;21781;23642;89;S;;90;11;2010;Nao;18/11/10;5;4;2;1;7;4;22/11/10;;;90;;;1;1;11;
1;21795;23643;95;S;;90;11;2010;Nao;18/11/10;2;4;1;1;7;2;22/11/10;;;90;;;1;1;5;
1;21797;23644;95;S;;90;11;2010;Nao;18/11/10;2;4;1;1;7;2;22/11/10;;;90;;;1;1;5;
1;21786;23645;86,5;S;;85;11;2010;Nao;18/11/10;6;4;2;1;7;3;22/11/10;;;85;;;1;1;13,5;
1;21766;23646;95;S;;90;11;2010;Nao;18/11/10;2;4;1;1;7;2;19/11/10;;;90;;;1;1;5;
1;21788;23648;93;S;;90;11;2010;Nao;18/11/10;3;4;1;1;7;3;22/11/10;;;90;;;1;1;7;
1;21793;23649;90;S;;90;11;2010;Nao;18/11/10;6;4;2;1;7;4;22/11/10;;;90;;;1;1;10;
1;21794;23650;93;S;;90;11;2010;Nao;18/11/10;3;4;1;1;7;3;22/11/10;;;90;;;1;1;7;
1;21789;23651;85,5;S;;85;11;2010;Nao;18/11/10;6;4;2;1;7;3;22/11/10;;;85;;;1;1;14,5;
1;21790;23652;95;S;;90;11;2010;Nao;18/11/10;2;4;2;1;7;2;22/11/10;;;90;;;1;1;5;
1;21791;23653;95;S;;90;11;2010;Nao;18/11/10;2;4;2;1;7;2;22/11/10;;;90;;;1;1;5;
1;21792;23654;93;S;;90;11;2010;Nao;18/11/10;3;4;2;1;7;3;22/11/10;;;90;;;1;1;7;
1;21787;23655;91;S;;90;11;2010;Nao;18/11/10;4;4;1;1;7;3;22/11/10;;;90;;;1;1;9;
1;21785;23656;93;S;;90;11;2010;Nao;18/11/10;3;4;1;1;7;3;22/11/10;;;90;;;1;1;7;
1;21784;23657;95;S;;90;11;2010;Nao;18/11/10;2;4;1;1;7;2;22/11/10;;;90;;;1;1;5;
1;21783;23658;95;S;;90;11;2010;Nao;18/11/10;2;4;1;1;7;2;22/11/10;;;90;;;1;1;5;
1;21782;23659;93;S;;90;11;2010;Nao;18/11/10;3;4;1;1;7;3;22/11/10;;;90;;;1;1;7;
1;21779;23660;95;S;;90;11;2010;Nao;18/11/10;2;4;1;1;7;2;22/11/10;;;90;;;1;1;5;
1;22007;23667;85;S;;80;11;2010;Nao;22/11/10;6;4;3;1;4;2;24/11/10;;;85;;;1;1;15;
1;21837;23669;80,5;S;;80;11;2010;Nao;19/11/10;11;4;2;1;7;5;22/11/10;;;85;;;1;1;19,5;
1;21850;23670;92,5;S;;85;11;2010;Nao;19/11/10;3;4;1;1;7;3;23/11/10;;;90;;;1;1;7,5;
1;21852;23673;75,5;S;;85;11;2010;Nao;19/11/10;11;4;3;1;7;4;23/11/10;;;85;;;2;1;24,5;
1;21868;23675;86;S;;80;11;2010;Nao;19/11/10;6;4;3;1;4;3;23/11/10;;;85;;;1;1;14;
1;21855;23676;90,5;S;;85;11;2010;Nao;19/11/10;4;4;1;1;7;4;23/11/10;;;90;;;1;1;9,5;
