RA30;CODIGO_INVENTARIO;CODIGO_SEGMENTO_PISTA;CODIGO_PAVIMENTO;CODIGO_VOLUME;CODIGO_ROTA;DATA_ANALISE;NOME_RUA;COMPRIMENTO;LARGURA_PISTA;IDADE;ANO_ULTIMA_MR;CODIGO_MR;CODIGO_POCOVISITA;CODIGO_INTERFERENCIA;CODIGO_CALCADA;CODIGO_DRENAGEM;CODIGO_SUBLEITO;CODIGO_ESTRUTURA;CODIGO_SENTIDO;CODIGO_GRID;DA_RUA;ATE_RUA;NUMERO_FAIXAS;RAIZ;BOCA_LOBO;CODIGO_CONDICAO_DRENAGEM;CODIGO_ESTACIONAMENTO;CODIGO_MEIOFIO;CODIGO_CONDICAO_MEIOFIO;CODIGO_CONDICAO_CALCADA;CODIGO_HIERARQUIA;VELOCIDADE_VIA;VEICULOS_PESADOS;
1;17890;13133;1;5;;11/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;17728;13134;1;5;;07/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;17673;13135;1;4;;07/10/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;2;1;3;3;5;30;5;
1;18044;13136;1;3;;13/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;10;
1;21281;13137;1;3;;01/12/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;7;
1;17782;13138;1;5;;08/10/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;2;
1;17716;13140;1;4;;07/10/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;2;;;4;40;2;
1;17761;13141;1;4;;08/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;S;3;2;1;3;;5;30;2;
1;18167;13142;1;5;;14/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;1;1;3;3;5;30;5;
1;17353;13143;1;3;;05/10/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;5;
1;17840;13144;1;3;;11/10/10;;;10;;;;;;1;1;3;;1;;;;3;N;S;3;2;1;3;3;4;40;2;
1;19522;13145;1;4;;28/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;18047;13146;2;5;;13/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;2;2;2;;;5;30;1;
1;17733;13147;1;5;;08/10/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;3;1;3;3;5;30;1;
1;17672;13148;1;5;;07/10/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;17667;13149;1;5;;07/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;20686;13150;1;1;;17/11/10;;;10;;;;;;3;1;3;;1;;;;3;N;S;3;2;1;3;2;4;40;10;
1;17781;13151;1;5;;08/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;17729;13152;1;5;;07/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;17284;13153;1;4;;04/10/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;4;40;2;
1;18048;13154;1;5;;13/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;3;1;3;3;5;30;1;
1;17698;13155;1;1;;07/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;3;60;15;
1;18162;13157;1;3;;14/10/10;;;10;;;;;;3;1;3;;1;;;;3;N;N;3;2;1;3;3;4;40;10;
1;18170;13158;1;5;;14/10/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;N;3;3;3;3;3;5;30;5;
1;17912;13159;1;3;;11/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;2;4;40;2;
1;18490;13160;1;5;;15/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;2;;;5;30;1;
1;41620;14407;1;1;;04/07/11;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;3;60;10;
1;15827;14355;1;3;;16/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;15828;14356;1;3;;16/09/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;1;3;;4;40;5;
1;15636;14357;1;3;;15/09/10;;;7,5;;;;1;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;5;
1;15717;14359;1;3;;16/09/10;;;7,5;;;;1;;1;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;5;
1;15724;14361;1;5;;16/09/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;S;3;2;1;3;;5;30;1;
1;15730;14362;1;2;;16/09/10;;;10;;;;;;3;1;3;;1;;;;3;N;S;3;2;1;3;2;3;60;10;
1;15256;14364;1;3;;08/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;3;60;10;
1;14429;14365;1;1;;26/08/10;;;21;;;;;;2;1;3;;1;;;;6;N;N;3;2;1;3;;3;60;20;
1;15252;14366;1;2;;08/09/10;;;10;;;;;;3;1;3;;1;;;;2;N;N;3;2;3;3;3;3;60;10;
1;14214;14367;1;1;;24/08/10;;;21;;;;;;1;1;3;;1;;;;6;N;N;3;2;1;3;3;3;60;20;
1;15835;14368;1;3;;17/09/10;;;7,5;;;;1;;2;1;3;;1;;;;2;N;N;3;2;3;3;;5;30;7;
1;19958;14369;1;3;;05/11/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;14211;14370;1;2;;24/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;2;4;40;15;
1;14213;14371;1;2;;24/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;2;4;40;15;
1;15720;14372;1;5;;16/09/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;5;30;1;
1;14468;14374;1;2;;30/08/10;;;14;;;;;;1;1;3;;2;;;;4;N;S;3;2;1;3;2;3;60;15;
1;14469;14375;1;3;;30/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;3;60;15;
1;19821;14378;1;2;;03/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;10;
1;20099;14379;1;2;;09/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;10;
1;21304;14380;1;2;;02/12/10;;;7,5;;;;2;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;15;
1;19824;14381;1;3;;03/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;10;
1;21329;14382;1;2;;02/12/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;3;60;10;
1;21336;14383;1;3;;02/12/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;4;40;10;
1;19728;14384;1;3;;01/11/10;;;5;;;;;;2;1;3;;1;;;;1;N;S;3;2;1;3;;4;40;10;
1;19725;14385;1;3;;01/11/10;;;5;;;;;;2;1;3;;1;;;;1;N;S;3;2;1;3;;4;40;10;
1;19723;14386;1;3;;01/11/10;;;5;;;;;;2;1;3;;1;;;;1;N;S;3;2;1;3;;4;40;10;
1;19729;14387;1;3;;01/11/10;;;5;;;;;;2;1;3;;1;;;;1;N;S;3;2;1;3;;4;40;10;
1;19724;14388;1;3;;01/11/10;;;5;;;;;;3;1;3;;1;;;;1;N;S;3;2;1;3;3;4;40;10;
1;19716;14389;1;3;;01/11/10;;;5;;;;;;3;1;3;;1;;;;1;N;S;3;2;1;3;3;4;40;10;
1;19743;14390;1;3;;01/11/10;;;5;;;;;;3;1;3;;1;;;;1;N;S;3;2;1;3;3;4;40;15;
1;19826;14391;1;3;;03/11/10;;;5;;;;;;3;1;3;;1;;;;1;N;S;3;2;1;3;2;4;40;5;
1;19742;14392;1;3;;01/11/10;;;5;;;;;;2;1;3;;1;;;;1;N;S;3;2;1;3;;4;40;10;
1;19738;14393;1;3;;01/11/10;;;5;;;;;;2;1;3;;1;;;;1;N;S;3;2;1;3;;4;40;10;
1;19736;14394;1;3;;01/11/10;;;5;;;;;;2;1;3;;1;;;;1;N;S;3;2;1;3;;4;40;10;
1;19734;14395;1;3;;01/11/10;;;5;;;;;;2;1;3;;1;;;;1;N;S;3;2;1;3;;4;40;10;
1;19730;14396;1;3;;01/11/10;;;10;;;;;;2;1;3;;1;;;;3;N;S;3;2;1;3;;3;60;15;
1;19732;14398;1;3;;01/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;4;40;10;
1;19750;14399;1;3;;01/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;4;40;10;
1;19741;14401;1;1;;01/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;3;60;15;
1;17660;14403;1;2;;07/10/10;;;10;;;;;;2;1;3;;1;;;;3;N;S;3;2;1;3;;3;60;10;
1;17846;14404;1;2;;11/10/10;;;10;;;;;;2;1;3;;1;;;;3;N;S;3;2;1;3;;3;60;10;
1;17885;14408;1;1;;11/10/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;2;1;3;2;3;60;15;
1;17739;14409;1;1;;08/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;3;60;10;
1;10785;14410;1;3;;14/07/10;;;20;;;;;;2;1;3;;2;;;;4;N;N;3;2;1;3;;3;60;3;
1;16400;14412;1;3;;24/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;4;40;5;
1;19979;14413;1;3;;05/11/10;;;5;;;;;;3;1;3;;1;;;;1;N;S;3;2;1;3;3;4;40;10;
1;16496;14414;1;3;;24/09/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;1;1;3;3;5;30;5;
1;17051;14415;1;3;;30/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;4;40;5;
1;16503;14416;1;3;;24/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;16581;14417;1;1;;27/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;3;60;10;
1;16482;14422;2;5;;24/09/10;;;5;;;;;;1;1;3;;1;;;;1;N;S;3;1;1;3;3;5;30;1;
1;16338;14426;1;4;;23/09/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;1;1;3;2;5;30;5;
1;16349;14427;1;4;;23/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;5;
1;16343;14428;1;4;;23/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;3;1;3;3;5;30;5;
1;14483;14431;1;2;;30/08/10;;;14;;;;;;1;1;3;;1;;;;4;N;S;3;2;1;3;3;3;60;20;
1;14515;14433;1;5;;30/08/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;14518;14435;1;4;;30/08/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;5;
1;19267;14437;1;4;;26/10/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;4;40;2;
1;19269;14438;1;4;;26/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;S;3;2;1;3;;4;40;5;
1;19594;14439;1;4;;29/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;2;2;1;3;;4;40;5;
1;19586;14440;1;4;;29/10/10;;;5;;;;;;2;1;3;;1;;;;1;N;S;;2;1;3;;4;40;5;
1;19074;14441;1;4;;22/10/10;;;5;;;;;;1;1;3;;1;;;;1;N;N;2;2;1;2;3;4;40;5;
1;19322;14442;1;4;;26/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;4;40;5;
1;19321;14443;1;4;;26/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;4;40;5;
1;14748;14454;3;4;;31/08/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;5;30;2;
1;41613;16379;1;1;;04/07/11;;;7,5;;;;;;;1;3;;1;;;;2;N;N;3;2;1;3;;3;60;10;
1;21276;19860;1;2;;01/12/10;;;10;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;5;30;5;
1;17917;19861;1;4;;11/10/10;;;10;;;;2;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;7;
1;17913;19862;1;2;;11/10/10;;;10;;;;;;1;1;3;;1;;;;3;N;S;3;2;1;3;2;3;60;5;
1;17624;19863;1;3;;07/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;3;1;3;;4;40;10;
1;17620;19864;1;3;;07/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;3;1;3;;4;40;10;
1;17616;19865;1;3;;07/10/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;1;3;;4;40;7;
1;17737;19866;1;2;;08/10/10;;;10;;;;;;1;1;3;;1;;;;1;N;N;3;2;1;3;3;4;40;2;
1;16838;19867;1;3;;29/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;3;3;3;4;40;10;
1;16834;19868;1;3;;29/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;3;3;3;3;4;40;10;
1;16836;19869;1;3;;29/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;3;3;3;3;4;40;10;
1;15640;19870;1;3;;15/09/10;;;10;;;;;;1;1;3;;1;;;;3;N;S;3;2;1;3;3;4;40;10;
1;15641;19871;1;3;;15/09/10;;;10;;;;;;1;1;3;;1;;;;3;N;S;3;2;1;3;3;4;40;10;
1;14517;19872;1;5;;30/08/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;5;30;1;
1;15721;19873;1;5;;16/09/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;20178;19874;1;3;;09/11/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;10;
1;20176;19875;1;3;;09/11/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;10;
1;20342;19878;1;5;;11/11/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;5;30;5;
1;20179;19879;1;3;;09/11/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;4;40;5;
1;18550;19880;1;4;;18/10/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;7;
1;18482;19881;1;3;;15/10/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;3;3;;4;40;10;
1;18549;19882;1;3;;18/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;3;3;3;4;40;10;
1;15205;19883;1;3;;08/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;15206;19884;1;3;;08/09/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;15207;19885;1;3;;08/09/10;;;7,5;;;;2;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;15208;19886;1;3;;08/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;15209;19887;1;3;;08/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;10;
1;15210;19888;1;3;;08/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;15211;19889;1;3;;08/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;5;
1;15212;19890;1;3;;08/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;15213;19891;1;3;;08/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;15214;19892;1;3;;08/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;15215;19893;1;3;;08/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;15216;19894;1;3;;08/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;15217;19895;1;3;;08/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;15218;19896;1;3;;08/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;5;
1;15219;19897;1;3;;08/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;5;
1;15293;19898;1;3;;09/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;5;
1;15292;19899;1;3;;09/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;5;
1;15291;19900;1;3;;09/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;5;
1;15290;19901;1;3;;09/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;15289;19902;1;3;;09/09/10;;;7,5;;;;2;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;15288;19903;1;3;;09/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;5;
1;18226;19904;1;3;;14/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;10;
1;18219;19905;1;3;;14/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;10;
1;18225;19906;1;3;;14/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;10;
1;18220;19907;1;3;;14/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;10;
1;18224;19908;1;3;;14/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;5;
1;18221;19909;1;3;;14/10/10;;;5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;5;
1;18957;19910;1;3;;21/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;10;
1;18958;19911;1;3;;21/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;10;
1;18157;19912;2;3;;13/10/10;;;7,5;;;;1;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;1;
1;18483;19913;1;4;;15/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;1;1;3;;5;30;5;
1;18484;19914;1;4;;15/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;5;
1;18495;19915;1;4;;15/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;1;1;3;3;5;30;5;
1;18485;19916;1;4;;15/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;1;1;3;;5;30;5;
1;18486;19917;1;4;;15/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;5;
1;18487;19918;1;4;;15/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;1;1;3;;5;30;5;
1;18504;19919;1;3;;15/10/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;3;;4;40;10;
1;18505;19920;1;3;;15/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;1;4;40;10;
1;18506;19921;1;3;;15/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;5;
1;18507;19922;1;3;;15/10/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;3;;4;40;10;
1;18496;19923;1;5;;15/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;2;;5;30;1;
1;18508;19924;1;3;;15/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;2;4;40;10;
1;15852;19925;1;4;;17/09/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;5;
1;41743;16724;1;1;;05/07/11;;;21;;;;;;1;1;3;;1;;;;6;N;S;3;2;1;3;2;3;60;10;
1;41736;16725;1;1;;05/07/11;;;21;;;;;;1;1;3;;1;;;;6;N;S;3;2;1;3;2;3;60;10;
1;21364;21262;1;4;;03/12/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;7;
1;21365;21263;1;5;;03/12/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;3;3;;5;30;1;
1;16033;21265;1;5;;20/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;3;3;;4;30;1;
1;16030;21266;1;4;;20/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;7;
1;16229;21267;1;3;;22/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;7;
1;16226;21268;1;5;;22/09/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;16228;21269;1;5;;22/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;3;1;3;3;5;30;1;
1;16227;21270;1;3;;22/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;7;
1;16047;21271;1;4;;20/09/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;5;30;7;
1;16135;21272;1;5;;21/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;3;1;3;3;5;30;1;
1;16224;21273;1;3;;22/09/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;7;
1;16225;21274;1;5;;22/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;3;1;3;3;5;30;1;
1;19373;21275;1;4;;27/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;19374;21276;1;4;;27/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;2;
1;16407;21277;1;5;;24/09/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;1;1;3;;5;30;1;
1;16416;21278;1;4;;24/09/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;4;40;5;
1;16433;21279;1;3;;24/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;5;30;5;
1;16434;21280;1;3;;24/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;3;3;3;4;40;7;
1;16244;21281;1;3;;22/09/10;;;5;;;;;;3;1;3;;1;;;;1;N;N;3;2;3;3;3;4;40;7;
1;16245;21282;1;3;;22/09/10;;;5;;;;;;3;1;3;;1;;;;2;N;N;3;2;3;3;3;4;40;7;
1;16418;21283;1;4;;24/09/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
1;16417;21284;1;4;;24/09/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;5;30;5;
1;16446;21285;1;5;;24/09/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;1;
1;16422;21286;1;5;;24/09/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;1;
1;16435;21287;1;3;;24/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;7;
1;16421;21288;1;3;;24/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;3;3;;4;40;5;
1;16436;21289;1;3;;24/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;7;
1;16420;21290;1;3;;24/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;16447;21291;1;5;;24/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;16437;21292;1;3;;24/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;4;40;7;
1;16438;21293;1;3;;24/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;4;40;7;
1;16448;21294;1;5;;24/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;16221;21295;1;5;;22/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;3;1;3;3;5;30;1;
1;16222;21296;1;3;;22/09/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;7;
1;13449;21297;1;3;;12/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;3;3;;4;40;15;
1;13450;21298;1;3;;12/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;3;3;;4;40;15;
1;10955;21299;1;3;;15/07/10;;;5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;5;
1;10947;21300;1;5;;15/07/10;;;7,5;;;;1;;2;1;3;;2;;;;2;N;S;3;2;1;3;;5;30;3;
1;10953;21301;1;3;;15/07/10;;;10;;;;;;3;1;3;;2;;;;3;N;N;3;2;3;3;3;4;40;5;
1;10961;21302;1;3;;15/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;3;3;;4;40;5;
1;10960;21303;1;3;;15/07/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;3;
1;10995;21304;1;3;;16/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;10994;21305;1;3;;16/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;10959;21306;1;3;;15/07/10;;;5;;;;;;2;1;2;;1;;;;2;N;N;3;2;3;3;;4;40;5;
1;10951;21307;1;3;;15/07/10;;;10;;;;;;3;1;3;;2;;;;3;N;N;3;2;3;3;3;4;40;5;
1;10911;21308;1;5;;15/07/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;10874;21309;1;3;;15/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;2;;;4;40;5;
1;10871;21310;1;5;;15/07/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;1;3;;4;40;2;
1;10873;21311;1;5;;15/07/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;1;3;;4;40;2;
1;10872;21312;1;5;;15/07/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;2;;;4;40;2;
1;10993;21313;1;3;;16/07/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;1;1;3;3;4;40;5;
1;10875;21314;1;3;;15/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;2;;;4;40;5;
1;11480;21315;1;3;;22/07/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;5;
