RA30;CODIGO_DEFEITO;FAIXA_ANALISADA;EXTENSAO;VERIFICAR;CODIGO_SEVERIDADE;CODIGO_TIPO_DEFEITO;PD_AVALIADOR;PD_PONDERADOS;CODIGO_AVALIACAO;FATOR_UTILIZADO;CODIGO_SEGMENTO_PISTA;
1;76337;0;3359,26;N;1;13;0;0;21845;2,5;13307;
1;76336;0;2;N;2;8;3;3;21845;1;13307;
1;76335;0;20;N;2;2;3;1,5;21845;0,5;13307;
1;76705;0;190,04;N;2;13;4;10;21937;2,5;13314;
1;76702;0;10;N;1;1;2;4;21937;2;13314;
1;76704;0;285,07;N;1;13;0;0;21937;2,5;13314;
1;76703;0;10;N;1;7;2;4;21937;2;13314;
1;76708;0;565,49;N;1;13;0;0;21938;2,5;13315;
1;76706;0;5;N;1;1;1;2;21938;2;13315;
1;76709;0;376,99;N;2;13;4;10;21938;2,5;13315;
1;76707;0;30;N;1;7;2;4;21938;2;13315;
1;76714;0;295,66;N;1;13;0;0;21940;2,5;13324;
1;76715;0;172,47;N;2;13;3;7,5;21940;2,5;13324;
1;76713;0;5;N;1;1;1;2;21940;2;13324;
1;76735;0;10;N;1;7;2;4;21943;2;13341;
1;76736;0;238,36;N;1;13;0;0;21943;2,5;13341;
1;76734;0;20;N;1;1;2;4;21943;2;13341;
1;76737;0;238,36;N;2;13;4;10;21943;2,5;13341;
1;76727;0;636,17;N;1;13;0;0;21941;2,5;13342;
1;76725;0;50;N;1;7;0;0;21941;2;13342;
1;76724;0;10;N;1;1;2;4;21941;2;13342;
1;76726;0;10;N;2;7;3;6;21941;2;13342;
1;76728;0;371,1;N;2;13;3;7,5;21941;2,5;13342;
1;76748;0;171,54;N;2;13;0;0;21945;2,5;13351;
1;76749;0;4,9;N;3;13;4;10;21945;2,5;13351;
1;76747;0;294,06;N;1;13;0;0;21945;2,5;13351;
1;76745;0;30;N;1;1;0;0;21945;2;13351;
1;76746;0;2;N;2;1;3;6;21945;2;13351;
1;76730;0;20;N;1;7;2;4;21942;2;13361;
1;76729;0;20;N;1;1;2;4;21942;2;13361;
1;76733;0;14,19;N;3;13;4;10;21942;2,5;13361;
1;76732;0;165,55;N;2;13;0;0;21942;2,5;13361;
1;61725;0;10;N;1;1;0;0;18251;2;15243;
1;61730;0;412,97;N;2;13;0;0;18251;2,5;15243;
1;61728;0;2;N;1;8;2;2;18251;1;15243;
1;61726;0;2;N;2;1;3;6;18251;2;15243;
1;61727;0;10;N;1;7;2;4;18251;2;15243;
1;66094;0;441,62;N;1;13;0;0;19305;2,5;15244;
1;66095;0;184,01;N;2;13;3;7,5;19305;2,5;15244;
1;66093;0;3;N;1;7;2;4;19305;2;15244;
1;66092;0;30;N;1;1;2;4;19305;2;15244;
1;63902;0;120;N;1;1;2;4;18772;2;15245;
1;63903;0;437,64;N;1;13;0;0;18772;2,5;15245;
1;63904;0;656,45;N;2;13;3;7,5;18772;2,5;15245;
1;66120;0;67,84;N;2;13;2;5;19312;2,5;15246;
1;66119;0;203,51;N;1;13;0;0;19312;2,5;15246;
1;64554;0;15;N;1;7;1;2;18935;2;15247;
1;64556;0;1435,65;N;1;13;0;0;18935;2,5;15247;
1;64552;0;30;N;1;1;0;0;18935;2;15247;
1;64553;0;25;N;2;1;2;4;18935;2;15247;
1;64555;0;1;N;2;8;1;1;18935;1;15247;
1;64557;0;410,18;N;2;13;2;5;18935;2,5;15247;
1;64310;0;10;N;2;1;2;4;18885;2;15249;
1;64314;0;140,01;N;1;13;0;0;18885;2,5;15249;
1;64313;0;1;N;1;8;1;1;18885;1;15249;
1;64311;0;5;N;1;7;0;0;18885;2;15249;
1;64315;0;40;N;2;13;0;0;18885;2,5;15249;
1;64316;0;10;N;3;13;3;7,5;18885;2,5;15249;
1;64312;0;5;N;2;7;2;4;18885;2;15249;
1;65998;0;15;N;1;7;2;4;19285;2;15250;
1;65997;0;10;N;1;2;2;1;19285;0,5;15250;
1;65995;0;110;N;1;1;0;0;19285;2;15250;
1;65996;0;5;N;2;1;3;6;19285;2;15250;
1;65999;0;689,78;N;1;13;0;0;19285;2,5;15250;
1;66000;0;344,89;N;2;13;5;12,5;19285;2,5;15250;
1;64120;0;32,81;N;2;13;2;5;18838;2,5;15252;
1;64118;0;5;N;1;1;1;2;18838;2;15252;
1;64119;0;65,62;N;1;13;0;0;18838;2,5;15252;
1;66136;0;20;N;1;1;2;4;19318;2;15253;
1;66138;0;480,04;N;1;13;0;0;19318;2,5;15253;
1;66139;0;160,01;N;2;13;2;5;19318;2,5;15253;
1;66171;0;10;N;1;1;1;2;19327;2;15254;
1;66172;0;156;N;1;13;0;0;19327;2,5;15254;
1;66173;0;52;N;2;13;2;5;19327;2,5;15254;
1;65674;0;20;N;1;1;1;2;19209;2;15255;
1;65677;0;401,03;N;2;13;0;0;19209;2,5;15255;
1;65675;0;15;N;1;7;1;2;19209;2;15255;
1;65676;0;1403,6;N;1;13;0;0;19209;2,5;15255;
1;65678;0;100,26;N;3;13;3;7,5;19209;2,5;15255;
1;70367;0;49,17;N;3;13;3;7,5;20291;2,5;15259;
1;70366;0;49,17;N;2;13;0;0;20291;2,5;15259;
1;70362;0;45;N;1;1;3;6;20291;2;15259;
1;70365;0;344,21;N;1;13;0;0;20291;2,5;15259;
1;70364;0;1;N;1;8;1;1;20291;1;15259;
1;70363;0;20;N;1;7;1;2;20291;2;15259;
1;65848;0;28,34;N;2;13;3;7,5;19251;2,5;15260;
1;65846;0;10;N;1;7;2;4;19251;2;15260;
1;65845;0;10;N;1;1;2;4;19251;2;15260;
1;65847;0;61,4;N;1;13;0;0;19251;2,5;15260;
1;65840;0;31,35;N;2;13;4;10;19249;2,5;15261;
1;65839;0;53,75;N;1;13;0;0;19249;2,5;15261;
1;65838;0;15;N;1;1;2;4;19249;2;15261;
1;66126;0;217,96;N;1;13;0;0;19315;2,5;15262;
1;66128;0;15;N;1;1;2;4;19315;2;15262;
1;66127;0;72,65;N;2;13;2;5;19315;2,5;15262;
1;66162;0;15;N;1;1;3;6;19325;2;15263;
1;66163;0;3;N;1;2;1;0,5;19325;0,5;15263;
1;66164;0;10;N;1;7;2;4;19325;2;15263;
1;66165;0;228,31;N;1;13;0;0;19325;2,5;15263;
1;66166;0;76,1;N;2;13;2;5;19325;2,5;15263;
1;66762;0;15;N;2;7;2;4;19465;2;15264;
1;66759;0;15;N;1;1;0;0;19465;2;15264;
1;66760;0;25;N;2;1;2;4;19465;2;15264;
1;66761;0;30;N;1;7;0;0;19465;2;15264;
1;66764;0;67,34;N;2;13;0;0;19465;2,5;15264;
1;66765;0;67,34;N;3;13;3;7,5;19465;2,5;15264;
1;66763;0;471,35;N;1;13;0;0;19465;2,5;15264;
1;65879;0;40;N;1;1;0;0;19259;2;15266;
1;65886;0;298,87;N;2;13;3;7,5;19259;2,5;15266;
1;65884;0;10;N;1;10;1;0;19259;0;15266;
1;65885;0;298,87;N;1;13;0;0;19259;2,5;15266;
1;65883;0;30;N;1;7;2;4;19259;2;15266;
1;65881;0;35;N;1;2;0;0;19259;0,5;15266;
1;65880;0;10;N;2;1;3;6;19259;2;15266;
1;65882;0;20;N;2;2;3;1,5;19259;0,5;15266;
1;75902;0;591,04;N;2;13;0;0;21741;2,5;15267;
1;75901;0;197,01;N;1;13;0;0;21741;2,5;15267;
1;75899;0;5;N;2;1;3;6;21741;2;15267;
1;75900;0;50;N;1;7;2;4;21741;2;15267;
1;75903;0;98,51;N;3;13;6;15;21741;2,5;15267;
1;75898;0;20;N;1;1;0;0;21741;2;15267;
1;66106;0;25;N;1;1;3;6;19308;2;15268;
1;66107;0;431,29;N;1;13;0;0;19308;2,5;15268;
1;66108;0;215,64;N;2;13;3;7,5;19308;2,5;15268;
1;64319;0;130,29;N;2;13;2;5;18886;2,5;15269;
1;64317;0;30;N;1;1;2;4;18886;2;15269;
1;64318;0;456,02;N;1;13;0;0;18886;2,5;15269;
1;64110;0;65,89;N;2;13;2;5;18834;2,5;15270;
1;64108;0;10;N;1;7;2;4;18834;2;15270;
1;64107;0;11;N;1;1;1;2;18834;2;15270;
1;64109;0;65,89;N;1;13;0;0;18834;2,5;15270;
1;66110;0;60;N;1;2;2;1;19309;0,5;15272;
1;66111;0;512,85;N;1;13;0;0;19309;2,5;15272;
1;66109;0;20;N;1;1;2;4;19309;2;15272;
1;66112;0;299,16;N;2;13;3;7,5;19309;2,5;15272;
1;66117;0;160,04;N;1;13;0;0;19311;2,5;15273;
1;66118;0;53,35;N;2;13;3;7,5;19311;2,5;15273;
1;64675;0;25;N;1;1;1;2;18977;2;15274;
1;64677;0;117,3;N;2;13;2;5;18977;2,5;15274;
1;64676;0;547,39;N;1;13;0;0;18977;2,5;15274;
1;65888;0;1;N;1;8;2;2;19260;1;15275;
1;65887;0;5;N;1;1;2;4;19260;2;15275;
1;65889;0;81,89;N;1;13;0;0;19260;2,5;15275;
1;65890;0;47,77;N;2;13;4;10;19260;2,5;15275;
1;64288;0;975,37;N;1;13;0;0;18880;2,5;15276;
1;64286;0;60;N;1;1;3;6;18880;2;15276;
1;64289;0;121,92;N;2;13;2;5;18880;2,5;15276;
1;64287;0;1;N;1;8;1;1;18880;1;15276;
1;67899;0;654,7;N;1;13;0;0;19721;2,5;15277;
1;67897;0;50;N;1;1;2;4;19721;2;15277;
1;67898;0;60;N;1;7;2;4;19721;2;15277;
1;67900;0;381,91;N;2;13;3;7,5;19721;2,5;15277;
1;67838;0;100;N;1;1;2;4;19708;2;15278;
1;67839;0;20;N;1;7;2;4;19708;2;15278;
1;67840;0;1292,21;N;1;13;0;0;19708;2,5;15278;
1;67841;0;753,79;N;2;13;3;7,5;19708;2,5;15278;
1;66367;0;25;N;1;1;3;6;19371;2;15279;
1;66369;0;196,53;N;2;13;3;7,5;19371;2,5;15279;
1;66368;0;336,91;N;1;13;0;0;19371;2,5;15279;
1;65750;0;160,96;N;2;13;2;5;19225;2,5;15280;
1;65749;0;563,34;N;1;13;0;0;19225;2,5;15280;
1;65747;0;10;N;1;1;1;2;19225;2;15280;
1;65748;0;7;N;1;7;1;2;19225;2;15280;
1;66767;0;25;N;2;1;2;4;19466;2;15282;
1;66771;0;1138,16;N;1;13;0;0;19466;2,5;15282;
1;66766;0;25;N;1;1;0;0;19466;2;15282;
1;66768;0;15;N;1;7;0;0;19466;2;15282;
1;66773;0;162,59;N;3;13;3;7,5;19466;2,5;15282;
1;66769;0;10;N;2;7;0;0;19466;2;15282;
1;66772;0;162,59;N;2;13;0;0;19466;2,5;15282;
1;66770;0;10;N;3;7;3;6;19466;2;15282;
1;66516;0;299,17;N;1;13;0;0;19408;2,5;15283;
1;66515;0;60;N;1;2;2;1;19408;0,5;15283;
1;66513;0;20;N;1;1;2;4;19408;2;15283;
1;66517;0;174,51;N;2;13;3;7,5;19408;2,5;15283;
1;68489;0;25;N;1;1;2;4;19867;2;15284;
1;68490;0;40;N;2;7;3;6;19867;2;15284;
1;68491;0;389,12;N;1;13;0;0;19867;2,5;15284;
1;68492;0;55,59;N;2;13;0;0;19867;2,5;15284;
1;68493;0;27,79;N;3;13;3;7,5;19867;2,5;15284;
1;64100;0;120;N;1;2;2;1;18832;0,5;15285;
1;64101;0;356,84;N;1;13;0;0;18832;2,5;15285;
1;64102;0;356,84;N;2;13;3;7,5;18832;2,5;15285;
1;64099;0;40;N;1;1;2;4;18832;2;15285;
1;66512;0;93,26;N;2;13;3;7,5;19407;2,5;15286;
1;66511;0;159,88;N;1;13;0;0;19407;2,5;15286;
1;66509;0;20;N;1;1;2;4;19407;2;15286;
1;66510;0;80;N;1;2;2;1;19407;0,5;15286;
1;68496;0;292,9;N;1;13;0;0;19868;2,5;15287;
1;68497;0;83,69;N;2;13;2;5;19868;2,5;15287;
1;68494;0;15;N;1;1;1;2;19868;2;15287;
1;68495;0;10;N;2;7;2;4;19868;2;15287;
1;68561;0;309,46;N;1;13;0;0;19885;2,5;15288;
1;68560;0;25;N;1;7;1;2;19885;2;15288;
1;68562;0;38,68;N;2;13;0;0;19885;2,5;15288;
1;68563;0;19,34;N;3;13;3;7,5;19885;2,5;15288;
1;68559;0;25;N;1;1;1;2;19885;2;15288;
1;68481;0;10;N;1;7;1;2;19865;2;15289;
1;68480;0;17;N;1;1;1;2;19865;2;15289;
1;68483;0;43,28;N;2;13;2;5;19865;2,5;15289;
1;68482;0;151,47;N;1;13;0;0;19865;2,5;15289;
1;67220;0;15;N;2;7;0;0;19559;2;15290;
1;73407;0;163,31;N;1;13;0;0;21048;2,5;12786;
1;73405;0;47,49;N;2;13;2;5;21047;2,5;12787;
1;73404;0;113,98;N;1;13;0;0;21047;2,5;12787;
1;73403;0;5;N;1;1;2;4;21047;2;12787;
1;73385;0;454,64;N;1;13;0;0;21042;2,5;12788;
1;73384;0;40;N;1;1;2;4;21042;2;12788;
1;73386;0;265,21;N;2;13;0;0;21042;2,5;12788;
1;73387;0;22,73;N;3;13;4;10;21042;2,5;12788;
1;56535;0;130,18;N;2;13;3;7,5;16967;2,5;20978;
1;56533;0;10;N;1;7;2;4;16967;2;20978;
1;56386;0;50;N;1;1;0;0;16938;2;20979;
1;56389;0;81,61;N;2;13;3;7,5;16938;2,5;20979;
1;56388;0;46,63;N;1;13;0;0;16938;2,5;20979;
1;56387;0;3;N;2;1;3;6;16938;2;20979;
1;56504;0;148,99;N;1;13;0;0;16960;2,5;20980;
1;56503;0;10;N;1;7;2;4;16960;2;20980;
1;56505;0;260,74;N;2;13;3;7,5;16960;2,5;20980;
1;56501;0;20;N;1;1;0;0;16960;2;20980;
1;56502;0;25;N;2;1;3;6;16960;2;20980;
1;56399;0;25;N;1;1;0;0;16941;2;20981;
1;56404;0;77,21;N;2;13;3;7,5;16941;2,5;20981;
1;56400;0;1;N;2;1;3;6;16941;2;20981;
1;56401;0;20;N;1;7;2;4;16941;2;20981;
1;56402;0;1;N;1;8;2;2;16941;1;20981;
1;56403;0;51,47;N;1;13;0;0;16941;2,5;20981;
1;56497;0;20;N;2;1;3;6;16959;2;20982;
1;56499;0;73,22;N;1;13;0;0;16959;2,5;20982;
1;56498;0;10;N;1;7;2;4;16959;2;20982;
1;56500;0;109,83;N;2;13;3;7,5;16959;2,5;20982;
1;56428;0;51,85;N;1;13;0;0;16946;2,5;20983;
1;56427;0;5;N;2;10;3;0;16946;0;20983;
1;56426;0;10;N;1;7;2;4;16946;2;20983;
1;56429;0;103,71;N;2;13;0;0;16946;2,5;20983;
1;56430;0;12,96;N;3;13;3;7,5;16946;2,5;20983;
1;56425;0;20;N;1;1;2;4;16946;2;20983;
1;56411;0;25;N;1;7;0;0;16943;2;20984;
1;56413;0;10;N;2;7;3;6;16943;2;20984;
1;56410;0;10;N;2;1;3;6;16943;2;20984;
1;56409;0;15;N;1;1;0;0;16943;2;20984;
1;56417;0;8,66;N;3;13;4;10;16943;2,5;20984;
1;56415;0;34,62;N;1;13;0;0;16943;2,5;20984;
1;56416;0;77,9;N;2;13;0;0;16943;2,5;20984;
1;56414;0;8;N;2;10;3;0;16943;0;20984;
1;56422;0;61,83;N;1;13;0;0;16945;2,5;20986;
1;56424;0;61,83;N;3;13;8;20;16945;2,5;20986;
1;56423;0;154,58;N;2;13;0;0;16945;2,5;20986;
1;56421;0;2;N;2;9;3;1,5;16945;0,5;20986;
1;56420;0;20;N;1;1;2;4;16945;2;20986;
1;56397;0;41,52;N;1;13;0;0;16940;2,5;20987;
1;56395;0;30;N;1;1;2;4;16940;2;20987;
1;56398;0;62,28;N;2;13;3;7,5;16940;2,5;20987;
1;56396;0;10;N;1;7;2;4;16940;2;20987;
1;56490;0;15;N;1;1;0;0;16958;2;20988;
1;56494;0;101,24;N;1;13;0;0;16958;2,5;20988;
1;56493;0;2;N;2;8;3;3;16958;1;20988;
1;56492;0;25;N;1;7;2;4;16958;2;20988;
1;56496;0;50,62;N;3;13;8;20;16958;2,5;20988;
1;56495;0;329,03;N;2;13;0;0;16958;2,5;20988;
1;56491;0;25;N;2;1;3;6;16958;2;20988;
1;56372;0;66,62;N;2;13;3;7,5;16934;2,5;20989;
1;56368;0;20;N;1;1;2;4;16934;2;20989;
1;56370;0;3;N;1;10;2;0;16934;0;20989;
1;56371;0;44,41;N;1;13;0;0;16934;2,5;20989;
1;56369;0;13;N;1;7;2;4;16934;2;20989;
1;32434;0;2;N;2;1;2;4;11334;2;20990;
1;32435;0;70,2;N;1;13;0;0;11334;2,5;20990;
1;32433;0;1;N;1;1;0;0;11334;2;20990;
1;32436;0;35,1;N;2;13;3;7,5;11334;2,5;20990;
1;51018;0;15;N;1;7;1;2;15684;2;20991;
1;51017;0;17;N;1;1;1;2;15684;2;20991;
1;51020;0;86,01;N;2;13;2;5;15684;2,5;20991;
1;51019;0;401,37;N;1;13;0;0;15684;2,5;20991;
1;49023;0;30,8;N;1;13;0;0;15227;2,5;20993;
1;49024;0;15,4;N;2;13;3;7,5;15227;2,5;20993;
1;48991;0;30,78;N;1;13;0;0;15218;2,5;20995;
1;48992;0;15,39;N;2;13;2;5;15218;2,5;20995;
1;48994;0;15,73;N;2;13;3;7,5;15219;2,5;20996;
1;48993;0;31,46;N;1;13;0;0;15219;2,5;20996;
1;54090;0;10;N;1;7;2;4;16395;2;20997;
1;54089;0;25;N;1;1;2;4;16395;2;20997;
1;54092;0;12,74;N;1;13;0;0;16395;2,5;20997;
1;54091;0;20;N;1;9;2;1;16395;0,5;20997;
1;54093;0;127,36;N;2;13;2;5;16395;2,5;20997;
1;54096;0;65,87;N;1;13;0;0;16396;2,5;20998;
1;54097;0;98,81;N;2;13;0;0;16396;2,5;20998;
1;54095;0;50;N;1;7;2;4;16396;2;20998;
1;54094;0;10;N;1;1;2;4;16396;2;20998;
1;54098;0;16,47;N;3;13;4;10;16396;2,5;20998;
1;32419;0;66,17;N;1;13;2;5;11324;2,5;20999;
1;32420;0;26,05;N;1;13;1;2,5;11325;2,5;21000;
1;32735;0;5;N;1;7;1;2;11388;2;21003;
1;32736;0;1;N;1;8;1;1;11388;1;21003;
1;32737;0;279,92;N;1;13;1;2,5;11388;2,5;21003;
1;43265;0;64,27;N;1;13;0;0;13740;2,5;21004;
1;43266;0;16,07;N;2;13;2;5;13740;2,5;21004;
1;43269;0;22,48;N;2;13;2;5;13741;2,5;21005;
1;43268;0;89,92;N;1;13;0;0;13741;2,5;21005;
1;42574;0;432,82;N;1;13;0;0;13555;2,5;21006;
1;42575;0;1298,47;N;2;13;0;0;13555;2,5;21006;
1;42571;0;20;N;1;1;0;0;13555;2;21006;
1;42573;0;20;N;1;7;3;6;13555;2;21006;
1;42576;0;432,82;N;3;13;7;17,5;13555;2,5;21006;
1;42572;0;20;N;2;1;3;6;13555;2;21006;
1;43681;0;40;N;1;7;2;4;13840;2;21007;
1;43679;0;20;N;1;1;2;4;13840;2;21007;
1;43684;0;142,71;N;3;13;5;12,5;13840;2,5;21007;
1;43683;0;570,83;N;2;13;0;0;13840;2,5;21007;
1;43682;0;285,42;N;1;13;0;0;13840;2,5;21007;
1;43680;0;50;N;1;2;2;1;13840;0,5;21007;
1;42599;0;36,88;N;1;13;2;5;13563;2,5;21008;
1;42928;0;76,43;N;2;13;2;5;13654;2,5;21009;
1;42925;0;8;N;1;7;0;0;13654;2;21009;
1;42926;0;8;N;2;7;1;2;13654;2;21009;
1;42924;0;30;N;1;1;1;2;13654;2;21009;
1;42927;0;382,14;N;1;13;0;0;13654;2,5;21009;
1;42638;0;331,98;N;1;13;0;0;13574;2,5;21010;
1;42632;0;5;N;1;1;0;0;13574;2;21010;
1;42634;0;1;N;3;1;4;8;13574;2;21010;
1;42640;0;12;N;1;15;2;2;13574;1;21010;
1;42635;0;45;N;1;7;0;0;13574;2;21010;
1;42637;0;2;N;1;8;2;2;13574;1;21010;
1;42633;0;14;N;2;1;0;0;13574;2;21010;
1;42639;0;331,98;N;2;13;3;7,5;13574;2,5;21010;
1;42636;0;110;N;2;7;3;6;13574;2;21010;
1;34340;0;13,64;N;1;13;0;0;11712;2,5;21011;
1;34341;0;20,45;N;2;13;0;0;11712;2,5;21011;
1;34339;0;20;N;1;7;2;4;11712;2;21011;
1;34338;0;3;N;1;1;1;2;11712;2;21011;
1;34342;0;20,45;N;3;13;6;15;11712;2,5;21011;
1;34444;0;8;N;1;7;1;2;11730;2;21012;
1;34442;0;7;N;1;1;0;0;11730;2;21012;
1;34446;0;37,29;N;2;13;2;5;11730;2,5;21012;
1;34445;0;186,46;N;1;13;0;0;11730;2,5;21012;
1;34443;0;3;N;2;1;1;2;11730;2;21012;
1;38262;0;30;N;1;7;0;0;12545;2;21013;
1;38265;0;45,7;N;2;13;3;7,5;12545;2,5;21013;
1;38264;0;45,7;N;1;13;0;0;12545;2,5;21013;
1;38263;0;10;N;2;7;3;6;12545;2;21013;
1;38260;0;33,62;N;1;13;0;0;12544;2,5;21015;
1;38261;0;33,62;N;2;13;4;10;12544;2,5;21015;
1;38259;0;40;N;1;7;2;4;12544;2;21015;
1;37410;0;2;N;2;8;2;2;12336;1;21017;
1;37409;0;100;N;1;7;2;4;12336;2;21017;
1;37412;0;135,26;N;2;13;3;7,5;12336;2,5;21017;
1;37411;0;90,17;N;1;13;0;0;12336;2,5;21017;
1;37408;0;22;N;1;1;2;4;12336;2;21017;
1;37753;0;10,33;N;3;13;3;7,5;12421;2,5;21019;
1;37748;0;7;N;2;1;1;2;12421;2;21019;
1;37750;0;5;N;2;7;1;2;12421;2;21019;
1;37751;0;154,9;N;1;13;0;0;12421;2,5;21019;
1;37752;0;20,65;N;2;13;0;0;12421;2,5;21019;
1;37749;0;5;N;1;7;0;0;12421;2;21019;
1;37747;0;7;N;1;1;0;0;12421;2;21019;
1;37422;0;99,35;N;1;13;0;0;12339;2,5;21021;
1;37421;0;20;N;1;7;2;4;12339;2;21021;
1;76593;0;15,03;N;3;13;4;10;21910;2,5;12983;
1;76590;0;10;N;1;7;2;4;21910;2;12983;
1;76574;0;302,55;N;1;13;0;0;21905;2,5;12987;
1;76575;0;151,28;N;2;13;3;7,5;21905;2,5;12987;
1;76573;0;40;N;1;1;2;4;21905;2;12987;
1;76572;0;617,89;N;2;13;3;7,5;21904;2,5;12988;
1;76568;0;20;N;1;1;2;4;21904;2;12988;
1;76570;0;5;N;2;7;3;6;21904;2;12988;
1;47067;0;4,08;N;2;13;3;7,5;14751;2,5;21852;
1;47066;0;8,17;N;1;13;0;0;14751;2,5;21852;
1;46872;0;17,73;N;2;13;3;7,5;14694;2,5;21853;
1;46870;0;2;N;3;10;4;0;14694;0;21853;
1;46871;0;17,73;N;1;13;0;0;14694;2,5;21853;
1;47434;0;1;N;1;1;1;2;14837;2;21854;
1;47435;0;37,75;N;1;13;0;0;14837;2,5;21854;
1;47436;0;37,75;N;2;13;3;7,5;14837;2,5;21854;
1;47446;0;2;N;2;1;3;6;14841;2;21855;
1;47447;0;35,32;N;1;13;0;0;14841;2,5;21855;
1;47448;0;35,32;N;2;13;3;7,5;14841;2,5;21855;
1;47445;0;20;N;1;1;0;0;14841;2;21855;
1;48226;0;10;N;1;7;1;2;15029;2;21856;
1;48225;0;7;N;1;1;1;2;15029;2;21856;
1;48227;0;112,51;N;1;13;0;0;15029;2,5;21856;
1;48228;0;32,15;N;2;13;2;5;15029;2,5;21856;
1;48241;0;53,22;N;2;13;2;5;15034;2,5;21857;
1;48240;0;124,18;N;1;13;0;0;15034;2,5;21857;
1;48238;0;112,8;N;1;13;0;0;15033;2,5;21858;
1;48237;0;10;N;1;1;1;2;15033;2;21858;
1;48239;0;32,23;N;2;13;2;5;15033;2,5;21858;
1;48125;0;259,09;N;1;13;0;0;15004;2,5;21860;
1;48124;0;7;N;1;7;1;2;15004;2;21860;
1;48126;0;32,39;N;2;13;2;5;15004;2,5;21860;
1;48123;0;15;N;1;1;1;2;15004;2;21860;
1;48235;0;34,03;N;1;13;0;0;15032;2,5;21861;
1;48236;0;6,01;N;2;13;2;5;15032;2,5;21861;
1;48118;0;43,7;N;1;13;0;0;15002;2,5;21862;
1;48119;0;10,93;N;2;13;2;5;15002;2,5;21862;
1;48100;0;48,8;N;1;13;0;0;14995;2,5;21863;
1;48101;0;12,2;N;2;13;2;5;14995;2,5;21863;
1;48093;0;7;N;1;1;1;2;14992;2;21864;
1;48094;0;77,57;N;1;13;0;0;14992;2,5;21864;
1;48095;0;14,54;N;2;13;2;5;14992;2,5;21864;
1;48090;0;5;N;1;7;1;2;14991;2;21865;
1;48092;0;15,27;N;2;13;2;5;14991;2,5;21865;
1;48091;0;81,43;N;1;13;0;0;14991;2,5;21865;
1;48084;0;199,54;N;1;13;0;0;14988;2,5;21866;
1;48085;0;49,89;N;2;13;2;5;14988;2,5;21866;
1;48086;0;144,69;N;1;13;0;0;14989;2,5;21867;
1;48087;0;36,17;N;2;13;2;5;14989;2,5;21867;
1;48096;0;104,91;N;1;13;0;0;14993;2,5;21868;
1;48097;0;26,23;N;2;13;2;5;14993;2,5;21868;
1;48104;0;51,27;N;1;13;0;0;14997;2,5;21869;
1;48105;0;9,05;N;2;13;2;5;14997;2,5;21869;
1;48089;0;9,8;N;2;13;2;5;14990;2,5;21870;
1;48088;0;55,54;N;1;13;0;0;14990;2,5;21870;
1;48099;0;10,74;N;2;13;2;5;14994;2,5;21871;
1;48098;0;42,97;N;1;13;0;0;14994;2,5;21871;
1;48110;0;58,04;N;1;13;0;0;14999;2,5;21872;
1;48109;0;5;N;1;1;1;2;14999;2;21872;
1;48111;0;10,24;N;2;13;2;5;14999;2,5;21872;
1;48112;0;22,31;N;1;13;0;0;15000;2,5;21873;
1;48113;0;2,48;N;2;13;2;5;15000;2,5;21873;
1;48114;0;7;N;1;1;1;2;15001;2;21874;
1;48117;0;7,45;N;2;13;2;5;15001;2,5;21874;
1;48116;0;39,72;N;1;13;0;0;15001;2,5;21874;
1;48115;0;7;N;1;10;1;0;15001;0;21874;
1;48127;0;74,43;N;1;13;0;0;15005;2,5;21875;
1;48128;0;13,13;N;2;13;2;5;15005;2,5;21875;
1;48130;0;101,69;N;1;13;0;0;15006;2,5;21876;
1;48129;0;5;N;1;1;1;2;15006;2;21876;
1;48131;0;19,07;N;2;13;2;5;15006;2,5;21876;
1;48218;0;47,69;N;1;13;0;0;15027;2,5;21877;
1;48217;0;3;N;2;1;1;2;15027;2;21877;
1;48219;0;5,96;N;2;13;2;5;15027;2,5;21877;
1;48216;0;5;N;1;1;0;0;15027;2;21877;
1;48174;0;18,1;N;2;13;2;5;15017;2,5;21878;
1;48173;0;102,55;N;1;13;0;0;15017;2,5;21878;
1;48184;0;13,17;N;2;13;2;5;15020;2,5;21879;
1;48183;0;118,56;N;1;13;0;0;15020;2,5;21879;
1;48753;0;15,32;N;2;13;2;5;15151;2,5;21880;
1;48752;0;35,74;N;1;13;0;0;15151;2,5;21880;
1;48747;0;75,16;N;1;13;0;0;15149;2,5;21881;
1;48746;0;7;N;1;7;1;2;15149;2;21881;
1;48748;0;20,04;N;2;13;2;5;15149;2,5;21881;
1;48751;0;20,5;N;2;13;2;5;15150;2,5;21882;
1;48749;0;7;N;1;7;1;2;15150;2;21882;
1;48750;0;76,87;N;1;13;0;0;15150;2,5;21882;
1;48763;0;61,94;N;1;13;0;0;15156;2,5;21883;
1;48764;0;20,65;N;2;13;2;5;15156;2,5;21883;
1;48766;0;17,76;N;2;13;2;5;15157;2,5;21884;
1;48765;0;53,29;N;1;13;0;0;15157;2,5;21884;
1;48758;0;60,89;N;1;13;0;0;15154;2,5;21885;
1;48759;0;26,1;N;2;13;2;5;15154;2,5;21885;
1;48761;0;65,41;N;1;13;0;0;15155;2,5;21886;
1;48762;0;14,02;N;2;13;2;5;15155;2,5;21886;
1;48760;0;18;N;1;11;1;0;15155;0;21886;
1;48755;0;11,39;N;2;13;2;5;15152;2,5;21887;
